Series_reference,Period,Reference_period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title
LASQ.SSRAZZ,2007.03,Quarterly,1453680,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.06,Quarterly,1447092,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.09,Quarterly,1500443,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2007.12,Quarterly,1537948,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.03,Quarterly,1554068,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.06,Quarterly,1583990,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.09,Quarterly,1583888,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2008.12,Quarterly,1602742,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.03,Quarterly,1620216,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.06,Quarterly,1625386,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.09,Quarterly,1681118,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2009.12,Quarterly,1709300,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.03,Quarterly,1697885,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.06,Quarterly,1788203,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.09,Quarterly,1789043,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2010.12,Quarterly,1832200,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.03,Quarterly,1893792,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.06,Quarterly,1905173,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.09,Quarterly,1926892,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2011.12,Quarterly,1955636,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.03,Quarterly,2000875,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.06,Quarterly,2008453,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.09,Quarterly,1948786,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2012.12,Quarterly,1941732,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.03,Quarterly,2030006,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.06,Quarterly,1968379,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.09,Quarterly,2040901,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2013.12,Quarterly,2031350,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.03,Quarterly,2040042,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.06,Quarterly,2082684,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.09,Quarterly,2079997,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2014.12,Quarterly,2098423,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.03,Quarterly,2153402,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.06,Quarterly,2193218,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.09,Quarterly,2200762,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2015.12,Quarterly,2274061,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.03,Quarterly,2238584,Final,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.06,Quarterly,2304676,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.09,Quarterly,2396746,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2016.12,Quarterly,2308677,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.03,Quarterly,2454846,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.06,Quarterly,2429026,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.09,Quarterly,2430702,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2017.12,Quarterly,2469627,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.03,Quarterly,2493145,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.06,Quarterly,2653915,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.09,Quarterly,2711836,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2018.12,Quarterly,2812026,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2019.03,Quarterly,2743684,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2019.06,Quarterly,2895148,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2019.09,Quarterly,2801278,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2019.12,Quarterly,2773293,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2020.03,Quarterly,2803933,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2020.06,Quarterly,2584126,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2020.09,Quarterly,2882769,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2020.12,Quarterly,2939585,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2021.03,Quarterly,2917953,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2021.06,Quarterly,2945458,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2021.09,Quarterly,3007458,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2021.12,Quarterly,3066965,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2022.03,Quarterly,3154036,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2022.06,Quarterly,3137763,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2022.09,Quarterly,3420924,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2022.12,Quarterly,3393538,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2023.03,Quarterly,3513864,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2023.06,Quarterly,3606818,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2023.09,Quarterly,3740719,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2023.12,Quarterly,3788998,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2024.03,Quarterly,3965338,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2024.06,Quarterly,3968630,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2024.09,Quarterly,4131875,Revised,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASQ.SSRAZZ,2024.12,Quarterly,4260375,Provisional,Dollars,3,Local Authority Statistics - LAS,Income - Seasonally Adjusted,Total operating income
LASA.SA1AZZ,1993.06,Annual,49911,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1994.06,Annual,105387,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1995.06,Annual,151427,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1996.06,Annual,109816,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1997.06,Annual,90332,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1998.06,Annual,135008,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,1999.06,Annual,160040,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2000.06,Annual,241174,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2001.06,Annual,230688,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2002.06,Annual,348139,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2003.06,Annual,225363,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2004.06,Annual,255908,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2005.06,Annual,170954,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2006.06,Annual,74865,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2007.06,Annual,46752,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2008.06,Annual,-97931,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2009.06,Annual,-380836,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2010.06,Annual,-189454,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2011.06,Annual,-558718,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2012.06,Annual,-653248,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2013.06,Annual,-486982,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2014.06,Annual,-365308,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2015.06,Annual,-621503,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2016.06,Annual,-494624,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2017.06,Annual,-467651,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2018.06,Annual,-453997,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2019.06,Annual,-35065,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2020.06,Annual,-992675,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2021.06,Annual,-792266,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2022.06,Annual,-865786,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2023.06,Annual,-1800991,Final,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SA1AZZ,2024.06,Annual,-1962766,Provisional,Dollars,3,Local Authority Statistics - LAS,Surplus - Actual,Operating surplus/deficit excluding non-operating items
LASA.SAEAAZ,1993.06,Annual,791886,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1994.06,Annual,813441,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1995.06,Annual,825614,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1996.06,Annual,839400,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1997.06,Annual,854913,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1998.06,Annual,848721,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,1999.06,Annual,849126,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2000.06,Annual,830851,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2001.06,Annual,839731,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2002.06,Annual,883910,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2003.06,Annual,946779,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2004.06,Annual,1029559,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2005.06,Annual,1100748,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2006.06,Annual,1179589,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2007.06,Annual,1306322,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2008.06,Annual,1424766,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2009.06,Annual,1558077,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2010.06,Annual,1634202,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2011.06,Annual,1736400,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2012.06,Annual,1800884,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2013.06,Annual,1861364,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2014.06,Annual,1949352,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2015.06,Annual,2058783,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2016.06,Annual,2132759,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
LASA.SAEAAZ,2017.06,Annual,2262645,Final,Dollars,3,Local Authority Statistics - LAS,Expense - Actual,Employee Costs
